Address_x,Eircode,ifsc_distance_km,ifsc_duration_min,ifsc_distance_m,ifsc_duration_s,Type,Bed,Bath,Size,BER,Built,Sold Date,Asking Price,Sold Price,Short Address,Date of Sale (dd/mm/yyyy),Address_y,County,Price (ï¿½),Not Full Market Price,VAT Exclusive,Description of Property,Property Size Description
"4 Kellys Bay Jetty, Skerries, Dublin, Dublin",K34PX38,33.428,36.916666666666664,33428,2215,Apartment,2,1,60.0 m²,C2,—,09/01/2025,"€265,000","€280,000","4 KELLYS BAY JETTY, SKERRIES, DUBLIN",09/01/2025,"4 KELLYS BAY JETTY, SKERRIES, DUBLIN",Dublin,"ï¿½280,000.00",No,No,Second-Hand Dwelling house /Apartment,
"3 Merrion View Ave, Dublin 4, Dublin, Dublin 4, Dublin",D04E9T7,4.615,15.95,4615,957,Bungalow,3,3,101.0 m²,G,—,09/01/2025,"€895,000","€935,000","3 MERRION VIEW AVE, DUBLIN 4, DUBLIN",09/01/2025,"3 MERRION VIEW AVE, DUBLIN 4, DUBLIN",Dublin,"ï¿½935,000.00",No,No,Second-Hand Dwelling house /Apartment,
"16 The Cloisters, Terenure Rd North, Dublin 6w, Dublin",D6WHC61,6.671,22.933333333333334,6671,1376,Semi-D,3,1,94.0 m²,E1,—,09/01/2025,"€650,000","€676,000","16 THE CLOISTERS, TERENURE RD NORTH, DUBLIN 6W",09/01/2025,"16 THE CLOISTERS, TERENURE RD NORTH, DUBLIN 6W",Dublin,"ï¿½676,000.00",No,No,Second-Hand Dwelling house /Apartment,
"12 Edenvale, Grange Rd, Rathfarnham Dublin 16, Dublin 16, Dublin",D16CY91,12.445,33.96666666666667,12445,2038,Duplex,3,3,90.0 m²,B2,—,09/01/2025,"€495,000","€537,000","12 EDENVALE, GRANGE RD, RATHFARNHAM DUBLIN 16",09/01/2025,"12 EDENVALE, GRANGE RD, RATHFARNHAM DUBLIN 16",Dublin,"ï¿½537,000.00",No,No,Second-Hand Dwelling house /Apartment,
"6 Drumcondra Park, Dublin 3, Dublin, Dublin 3, Dublin",D03H681,2.168,7.916666666666667,2168,475,Terrace,3,2,115.0 m²,E1,—,09/01/2025,"€650,000","€820,000","6 DRUMCONDRA PARK, DUBLIN 3, DUBLIN",09/01/2025,"6 DRUMCONDRA PARK, DUBLIN 3, DUBLIN",Dublin,"ï¿½820,000.00",No,No,Second-Hand Dwelling house /Apartment,
"2 Stonepark Court, Stonepark Abbey, Rathfarnham, Dublin 14, Dublin",D14FK15,10.754,30.983333333333334,10754,1859,Terrace,4,3,144.7 m²,B3,—,09/01/2025,"€785,000","€850,000","2 STONEPARK COURT, STONEPARK ABBEY, RATHFARNHAM",09/01/2025,"2 STONEPARK COURT, STONEPARK ABBEY, RATHFARNHAM",Dublin,"ï¿½850,000.00",No,No,Second-Hand Dwelling house /Apartment,
"1 Arundel, Monkstown Valley, Monkstown, Dublin",A94E5D2,10.533,27.55,10533,1653,Semi-D,4,3,155.0 m²,B3,—,09/01/2025,"€950,000","€1,080,000","1 ARUNDEL, MONKSTOWN VALLEY, MONKSTOWN",09/01/2025,"1 ARUNDEL, MONKSTOWN VALLEY, MONKSTOWN",Dublin,"ï¿½1,080,000.00",No,No,Second-Hand Dwelling house /Apartment,
"82 Shrewsbury, Ballsbridge, Dublin 4, Dublin 4, Dublin",D04NA14,4.336,16.266666666666666,4336,976,Apartment,2,1,63.0 m²,D1,—,09/01/2025,"€585,000","€575,000","82 SHREWSBURY, BALLSBRIDGE, DUBLIN 4",09/01/2025,"82 SHREWSBURY, BALLSBRIDGE, DUBLIN 4",Dublin,"ï¿½575,000.00",No,No,Second-Hand Dwelling house /Apartment,
"3 Turvey Avenue, Donabate, Co. Dublin, Dublin",K36D622,19.448,21.283333333333335,19448,1277,Semi-D,3,2,89.0 m²,G,—,09/01/2025,"€495,000","€510,000","3 TURVEY AVENUE, DONABATE, CO. DUBLIN",09/01/2025,"3 TURVEY AVENUE, DONABATE, CO. DUBLIN",Dublin,"ï¿½510,000.00",No,No,Second-Hand Dwelling house /Apartment,
"41 Ballawley Court, Sandyford, Dublin 16, Dublin 16, Dublin",D16WD88,11.078,31.083333333333332,11078,1865,Detached,5,3,250.0 m²,C1,—,09/01/2025,"€945,000","€1,140,000","41 BALLAWLEY COURT, SANDYFORD, DUBLIN 16",09/01/2025,"41 BALLAWLEY COURT, SANDYFORD, DUBLIN 16",Dublin,"ï¿½1,140,000.00",No,No,Second-Hand Dwelling house /Apartment,
"29 Baldoyle Rd, Sutton, Dublin 13, Dublin 13, Dublin",D13R5C3,11.067,22.816666666666666,11067,1369,Bungalow,5,3,228.0 m²,B3,—,09/01/2025,"€985,000","€1,025,000","29 BALDOYLE RD, SUTTON, DUBLIN 13",09/01/2025,"29 BALDOYLE RD, SUTTON, DUBLIN 13",Dublin,"ï¿½1,025,000.00",No,No,Second-Hand Dwelling house /Apartment,
"14 Orlagh Court, Scholarstown Rd, Dublin 16, Dublin 16, Dublin",D16V1N2,34.318,32.31666666666667,34318,1939,Semi-D,4,3,154.0 m²,C3,—,09/01/2025,"€645,000","€675,000","14 ORLAGH COURT, SCHOLARSTOWN RD, DUBLIN 16",09/01/2025,"14 ORLAGH COURT, SCHOLARSTOWN RD, DUBLIN 16",Dublin,"ï¿½675,000.00",No,No,Second-Hand Dwelling house /Apartment,
"35 Churchwell Road, Belmayne, Balgriffin, Dublin 13, Dublin",D13YV83,13.727,20.883333333333333,13727,1253,Terrace,4,3,140.5 m²,B3,—,09/01/2025,"€475,000","€475,000","35 CHURCHWELL ROAD, BELMAYNE, BALGRIFFIN",09/01/2025,"35 CHURCHWELL ROAD, BELMAYNE, BALGRIFFIN",Dublin,"ï¿½475,000.00",No,No,Second-Hand Dwelling house /Apartment,
"47 Hillsbrook Dr, Perrystown, Dublin 12, Dublin 12, Dublin",D12XR77,8.426,27.6,8426,1656,Semi-D,3,2,119.0 m²,E1,—,09/01/2025,"€635,000","€640,000","47 HILLSBROOK DR, PERRYSTOWN, DUBLIN 12",09/01/2025,"47 HILLSBROOK DR, PERRYSTOWN, DUBLIN 12",Dublin,"ï¿½640,000.00",No,No,Second-Hand Dwelling house /Apartment,
"22 Fortfield Park, Terenure, Dublin 6w, Dublin",D6WDT29,8.516,27.35,8516,1641,Semi-D,6,3,281.5 m²,C2,—,09/01/2025,"€1,395,000","€1,750,000","22 FORTFIELD PARK, TERENURE, DUBLIN 6W",09/01/2025,"22 FORTFIELD PARK, TERENURE, DUBLIN 6W",Dublin,"ï¿½1,750,000.00",No,No,Second-Hand Dwelling house /Apartment,
"15 Melville Cove, Cityside, Meakstown Dublin 11, Dublin 11, Dublin",D11V297,16.836,21.45,16836,1287,Apartment,2,2,67.8 m²,B3,—,09/01/2025,"€250,000","€280,000","15 MELVILLE COVE, CITYSIDE, MEAKSTOWN DUBLIN 11",09/01/2025,"15 MELVILLE COVE, CITYSIDE, MEAKSTOWN DUBLIN 11",Dublin,"ï¿½280,000.00",No,No,Second-Hand Dwelling house /Apartment,
"43 Cherrywood, Dunlaoghaire, Dublin, Dublin",A96R7Y0,15.926,35.666666666666664,15926,2140,Detached,3,2,86.0 m²,D1,—,09/01/2025,"€495,000","€574,000","43 CHERRYWOOD, DUNLAOGHAIRE, DUBLIN",09/01/2025,"43 CHERRYWOOD, DUNLAOGHAIRE, DUBLIN",Dublin,"ï¿½574,000.00",No,No,Second-Hand Dwelling house /Apartment,
"32 The Nurseries, Taney Road, Dundrum, Dublin 14, Dublin",D14Y2R5,8.413,25.166666666666668,8413,1510,Detached,4,3,146.0 m²,A2,—,09/01/2025,"€1,045,000","€1,155,000","32 THE NURSERIES, TANEY ROAD, DUNDRUM",09/01/2025,"32 THE NURSERIES, TANEY ROAD, DUNDRUM",Dublin,"ï¿½1,155,000.00",No,No,Second-Hand Dwelling house /Apartment,
"152 Winter Gardens, Pearse St, Dublin 2, Dublin 2, Dublin",D02K098,1.453,6.666666666666667,1453,400,Apartment,2,1,71.0 m²,D1,—,09/01/2025,"€375,000","€420,000","152 WINTER GARDENS, PEARSE ST, DUBLIN 2",09/01/2025,"152 WINTER GARDENS, PEARSE ST, DUBLIN 2",Dublin,"ï¿½420,000.00",No,No,Second-Hand Dwelling house /Apartment,
"33 Grosvenor Place, Rathmines, Dublin 6, Dublin 6, Dublin",D06V2V3,5.316,18.833333333333332,5316,1130,Terrace,3,2,146.0 m²,C3,—,09/01/2025,"€895,000","€1,175,000","33 GROSVENOR PLACE, RATHMINES, DUBLIN 6",09/01/2025,"33 GROSVENOR PLACE, RATHMINES, DUBLIN 6",Dublin,"ï¿½1,175,000.00",No,No,Second-Hand Dwelling house /Apartment,
"116 Malahide Marina, Malahide, Dublin, Dublin",K36K188,19.86,28.966666666666665,19860,1738,Apartment,1,1,52.0 m²,C1,—,09/01/2025,"€385,000","€420,500","116 MALAHIDE MARINA, MALAHIDE, DUBLIN",09/01/2025,"116 MALAHIDE MARINA, MALAHIDE, DUBLIN",Dublin,"ï¿½420,500.00",No,No,Second-Hand Dwelling house /Apartment,
"31 Ashfield Ave, Kingswood, Tallaght, Dublin",D24CX8D,30.701,30.183333333333334,30701,1811,Semi-D,3,1,89.0 m²,—,—,09/01/2025,"€390,000","€450,000","31 ASHFIELD AVE, KINGSWOOD, TALLAGHT",09/01/2025,"31 ASHFIELD AVE, KINGSWOOD, TALLAGHT",Dublin,"ï¿½450,000.00",No,No,Second-Hand Dwelling house /Apartment,
"30 Merrion Village, Merrion Rd, Ballsbridge Dublin 4, Dublin 4, Dublin",D04KD29,6.69,18.5,6690,1110,Apartment,3,3,155.0 m²,C2,—,09/01/2025,"€1,250,000","€1,175,000","30 MERRION VILLAGE, MERRION RD, BALLSBRIDGE DUBLIN 4",09/01/2025,"30 MERRION VILLAGE, MERRION RD, BALLSBRIDGE DUBLIN 4",Dublin,"ï¿½1,175,000.00",No,No,Second-Hand Dwelling house /Apartment,
"5 Glebe Close, Newcastle, Dublin, Dublin 22, Dublin",D22V651,35.123,39.13333333333333,35123,2348,End of Terrace,3,3,113.0 m²,C2,—,09/01/2025,"€375,000","€440,600","5 GLEBE CLOSE, NEWCASTLE, DUBLIN",09/01/2025,"5 GLEBE CLOSE, NEWCASTLE, DUBLIN",Dublin,"ï¿½440,600.00",No,No,Second-Hand Dwelling house /Apartment,
"6 Grangefield, Ballinteer, Dublin 16, Dublin 16, Dublin",D16RR79,11.18,30.983333333333334,11180,1859,Semi-D,4,2,116.0 m²,C1,—,09/01/2025,"€550,000","€638,000","6 GRANGEFIELD, BALLINTEER, DUBLIN 16",09/01/2025,"6 GRANGEFIELD, BALLINTEER, DUBLIN 16",Dublin,"ï¿½638,000.00",No,No,Second-Hand Dwelling house /Apartment,
"2 Cloonmore Ave, Jobstown, Tallaght Dublin 24, Dublin 24, Dublin",D24FFC6,35.777,36.95,35777,2217,End of Terrace,3,2,105.0 m²,C2,—,09/01/2025,"€235,000","€336,000","2 CLOONMORE AVE, JOBSTOWN, TALLAGHT DUBLIN 24",09/01/2025,"2 CLOONMORE AVE, JOBSTOWN, TALLAGHT DUBLIN 24",Dublin,"ï¿½336,000.00",No,No,Second-Hand Dwelling house /Apartment,
"214 Cashel Rd, Crumlin, Dublin 12, Dublin 12, Dublin",D12VR4R,7.613,24.716666666666665,7613,1483,End of Terrace,2,1,62.0 m²,G,—,10/01/2025,"€280,000","€302,000","214 CASHEL RD, CRUMLIN, DUBLIN 12",10/01/2025,"214 CASHEL RD, CRUMLIN, DUBLIN 12",Dublin,"ï¿½302,000.00",No,No,Second-Hand Dwelling house /Apartment,
"20 Greentrees Dr, Manor Estate, Dublin 12, Dublin 12, Dublin",D12HX48,9.139,28.05,9139,1683,Semi-D,3,2,114.0 m²,D2,—,10/01/2025,"€610,000","€735,000","20 GREENTREES DR, MANOR ESTATE, DUBLIN 12",10/01/2025,"20 GREENTREES DR, MANOR ESTATE, DUBLIN 12",Dublin,"ï¿½735,000.00",No,No,Second-Hand Dwelling house /Apartment,
"26 Bushy Park Rd, Rathgar, Dublin 6, Dublin 6, Dublin",D06W9R6,6.849,23.716666666666665,6849,1423,Semi-D,5,2,190.1 m²,F,—,10/01/2025,"€1,250,000","€1,400,000","26 BUSHY PARK RD, RATHGAR, DUBLIN 6",10/01/2025,"26 BUSHY PARK RD, RATHGAR, DUBLIN 6",Dublin,"ï¿½1,400,000.00",No,No,Second-Hand Dwelling house /Apartment,
"18 Adelaide Terrace, Brookfield Rd, Kilmainham Dublin 8, Dublin 8, Dublin",D08F3PF,6.432,23.483333333333334,6432,1409,Terrace,3,1,93.0 m²,G,—,10/01/2025,"€570,000","€571,000","18 ADELAIDE TERRACE, BROOKFIELD RD, KILMAINHAM DUBLIN 8",10/01/2025,"18 ADELAIDE TERRACE, BROOKFIELD RD, KILMAINHAM DUBLIN 8",Dublin,"ï¿½571,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Cintra, Leopardstown Rd, Foxrock Dublin 18, Dublin 18, Dublin",D18XA03,10.356,26.083333333333332,10356,1565,Detached,5,3,285.0 m²,G,—,10/01/2025,"€1,400,000","€1,449,000","CINTRA, LEOPARDSTOWN RD, FOXROCK DUBLIN 18",10/01/2025,"CINTRA, LEOPARDSTOWN RD, FOXROCK DUBLIN 18",Dublin,"ï¿½1,449,000.00",No,No,Second-Hand Dwelling house /Apartment,
"29 Kilvere Park, Cypress Downs, Templeogue Dublin 6w, Dublin",D6WK825,9.128,28.633333333333333,9128,1718,Terrace,2,3,93.0 m²,C1,—,10/01/2025,"€475,000","€550,000","29 KILVERE PARK, CYPRESS DOWNS, TEMPLEOGUE DUBLIN 6W",10/01/2025,"29 KILVERE PARK, CYPRESS DOWNS, TEMPLEOGUE DUBLIN 6W",Dublin,"ï¿½550,000.00",No,No,Second-Hand Dwelling house /Apartment,
"23 Measc Cresent, Artane, Dublin 5, Dublin 5, Dublin",D05PK63,5.822,15.766666666666667,5822,946,Terrace,4,1,105.0 m²,—,—,10/01/2025,"€400,000","€461,000","23 MEASC CRESENT, ARTANE, DUBLIN 5",10/01/2025,"23 MEASC CRESENT, ARTANE, DUBLIN 5",Dublin,"ï¿½461,000.00",No,No,Second-Hand Dwelling house /Apartment,
"304 Longboat Quay North, Sir John Rogersons Quay, Dublin 2, Dublin 2, Dublin",D02HP76,1.168,5.266666666666667,1168,316,Apartment,3,2,86.0 m²,D1,—,10/01/2025,"€595,000","€595,000","304 LONGBOAT QUAY NORTH, SIR JOHN ROGERSONS QUAY, DUBLIN 2",10/01/2025,"304 LONGBOAT QUAY NORTH, SIR JOHN ROGERSONS QUAY, DUBLIN 2",Dublin,"ï¿½595,000.00",No,No,Second-Hand Dwelling house /Apartment,
"16 Oakdale Drive, Johnstown Road, Dun Laoghaire, Dublin",A96D7D1,13.172,32.75,13172,1965,Semi-D,3,1,106.0 m²,D2,—,10/01/2025,"€640,000","€640,000","16 OAKDALE DRIVE, JOHNSTOWN ROAD, DUN LAOGHAIRE",10/01/2025,"16 OAKDALE DRIVE, JOHNSTOWN ROAD, DUN LAOGHAIRE",Dublin,"ï¿½640,000.00",No,No,Second-Hand Dwelling house /Apartment,
"17 Castlegate Copse, Adamstown Castle, Lucan, Dublin",K78D215,30.088,33.416666666666664,30088,2005,Duplex,2,3,93.0 m²,—,—,10/01/2025,"€340,000","€350,000","17 CASTLEGATE COPSE, ADAMSTOWN CASTLE, LUCAN",10/01/2025,"17 CASTLEGATE COPSE, ADAMSTOWN CASTLE, LUCAN",Dublin,"ï¿½350,000.00",No,No,Second-Hand Dwelling house /Apartment,
"14 Willowfield, Sandymount, Dublin 4, Dublin 4, Dublin",D04YN47,5.123,14.866666666666667,5123,892,Terrace,2,1,57.0 m²,—,—,10/01/2025,"€525,000","€575,000","14 WILLOWFIELD, SANDYMOUNT, DUBLIN 4",10/01/2025,"14 WILLOWFIELD, SANDYMOUNT, DUBLIN 4",Dublin,"ï¿½575,000.00",No,No,Second-Hand Dwelling house /Apartment,
"3 Mariners Court, Dublin Rd, Kilbarrack, Dublin",D05VH77,9.629,20.6,9629,1236,Apartment,2,1,82.5 m²,C1,—,10/01/2025,"€425,000","€435,000","3 MARINERS COURT, DUBLIN RD, KILBARRACK",10/01/2025,"3 MARINERS COURT, DUBLIN RD, KILBARRACK",Dublin,"ï¿½435,000.00",No,No,Second-Hand Dwelling house /Apartment,
"8 Glencairn Heath, Leopardstown, Dublin 18, Dublin 18, Dublin",D18N2N8,12.184,31.133333333333333,12184,1868,Semi-D,3,3,123.0 m²,—,—,10/01/2025,"€595,000","€650,000","8 GLENCAIRN HEATH, LEOPARDSTOWN, DUBLIN 18",10/01/2025,"8 GLENCAIRN HEATH, LEOPARDSTOWN, DUBLIN 18",Dublin,"ï¿½650,000.00",No,No,Second-Hand Dwelling house /Apartment,
"90 Northway, Finglas, Dublin 11, Dublin 11, Dublin",D11R9P1,8.596,22.6,8596,1356,Semi-D,—,—,112.0 m²,—,—,10/01/2025,"€385,000","€425,000","90 NORTHWAY, FINGLAS, DUBLIN 11",10/01/2025,"90 NORTHWAY, FINGLAS, DUBLIN 11",Dublin,"ï¿½425,000.00",No,No,Second-Hand Dwelling house /Apartment,
"43 Walkinstown Dr, Walkinstown, Dublin 12, Dublin 12, Dublin",D12F3P8,9.219,29.5,9219,1770,Semi-D,4,3,150.0 m²,C3,—,10/01/2025,"€550,000","€661,000","43 WALKINSTOWN DR, WALKINSTOWN, DUBLIN 12",10/01/2025,"43 WALKINSTOWN DR, WALKINSTOWN, DUBLIN 12",Dublin,"ï¿½661,000.00",No,No,Second-Hand Dwelling house /Apartment,
"13 River View, Rolestown, Dublin, Dublin",K67K4C1,23.526,29.366666666666667,23526,1762,Detached,4,4,169.0 m²,—,—,10/01/2025,"€750,000","€755,000","13 RIVER VIEW, ROLESTOWN, DUBLIN",10/01/2025,"13 RIVER VIEW, ROLESTOWN, DUBLIN",Dublin,"ï¿½755,000.00",No,No,Second-Hand Dwelling house /Apartment,
"22 Esker Lawns, Lucan, Co Dublin, Dublin",K78T0C1,27.521,29.3,27521,1758,Semi-D,3,2,100.0 m²,E1,—,10/01/2025,"€480,000","€479,000","22 ESKER LAWNS, LUCAN, CO DUBLIN",10/01/2025,"22 ESKER LAWNS, LUCAN, CO DUBLIN",Dublin,"ï¿½479,000.00",No,No,Second-Hand Dwelling house /Apartment,
"Kilkerry, Sandyford Rd, Sandyford Dublin 16, Dublin 16, Dublin",D16A4A4,10.42,28.616666666666667,10420,1717,Detached,5,3,221.0 m²,D2,—,10/01/2025,"€1,425,000","€1,425,000","KILKERRY, SANDYFORD RD, SANDYFORD DUBLIN 16",10/01/2025,"KILKERRY, SANDYFORD RD, SANDYFORD DUBLIN 16",Dublin,"ï¿½1,425,000.00",No,No,Second-Hand Dwelling house /Apartment,
"47 Weirview Dr, Stillorgan, Dublin, Dublin",A94DK66,10.356,26.95,10356,1617,Semi-D,3,2,132.0 m²,E2,—,10/01/2025,"€775,000","€840,000","47 WEIRVIEW DR, STILLORGAN, DUBLIN",10/01/2025,"47 WEIRVIEW DR, STILLORGAN, DUBLIN",Dublin,"ï¿½840,000.00",No,No,Second-Hand Dwelling house /Apartment,
"136 Broadmeadows, Swords, Dublin, Dublin",K67D1W9,20.498,23.966666666666665,20498,1438,Semi-D,4,1,92.0 m²,D2,—,10/01/2025,"€395,000","€450,000","136 BROADMEADOWS, SWORDS, DUBLIN",10/01/2025,"136 BROADMEADOWS, SWORDS, DUBLIN",Dublin,"ï¿½450,000.00",No,No,Second-Hand Dwelling house /Apartment,
"105 Foxrock Park, Foxrock, Dublin 18, Dublin 18, Dublin",D18E0W6,11.583,28.966666666666665,11583,1738,Semi-D,4,2,123.0 m²,D2,—,10/01/2025,"€765,000","€745,000","105 FOXROCK PARK, FOXROCK, DUBLIN 18",10/01/2025,"105 FOXROCK PARK, FOXROCK, DUBLIN 18",Dublin,"ï¿½745,000.00",No,No,Second-Hand Dwelling house /Apartment,
"39 Mount Eagle Court, Leopardstown Hts, Leopardstown Dublin 18, Dublin 18, Dublin",D18E2Y8,11.946,30.416666666666668,11946,1825,Detached,3,3,100.0 m²,C3,—,10/01/2025,"€595,000","€605,000","39 MOUNT EAGLE COURT, LEOPARDSTOWN HTS, LEOPARDSTOWN DUBLIN 18",10/01/2025,"39 MOUNT EAGLE COURT, LEOPARDSTOWN HTS, LEOPARDSTOWN DUBLIN 18",Dublin,"ï¿½605,000.00",No,No,Second-Hand Dwelling house /Apartment,
"5 Beaufield Manor, Woodlands Ave, Stillorgan, Dublin",A94PP49,8.899,25.333333333333332,8899,1520,Terrace,2,1,71.0 m²,C2,—,10/01/2025,"€450,000","€535,000","5 BEAUFIELD MANOR, WOODLANDS AVE, STILLORGAN",10/01/2025,"5 BEAUFIELD MANOR, WOODLANDS AVE, STILLORGAN",Dublin,"ï¿½535,000.00",No,No,Second-Hand Dwelling house /Apartment,
"36 Woodlands Park, Dun Laoghaire, Dublin, Dublin",A96H7X2,13.896,32.95,13896,1977,Semi-D,4,2,135.0 m²,E1,—,10/01/2025,"€695,000","€730,000","36 WOODLANDS PARK, DUN LAOGHAIRE, DUBLIN",10/01/2025,"36 WOODLANDS PARK, DUN LAOGHAIRE, DUBLIN",Dublin,"ï¿½730,000.00",No,No,Second-Hand Dwelling house /Apartment,
"29 Greenwood Avenue, Ayrfield, Dublin 13, Dublin 13, Dublin",D13W5X2,8.158,20.383333333333333,8158,1223,Semi-D,3,2,97.0 m²,C2,—,10/01/2025,"€395,000","€458,000","29 GREENWOOD AVENUE, AYRFIELD, DUBLIN 13",10/01/2025,"29 GREENWOOD AVENUE, AYRFIELD, DUBLIN 13",Dublin,"ï¿½458,000.00",No,No,Second-Hand Dwelling house /Apartment,
"34 Oak House, Carrickmines Green, Glenamuck Rd Dublin 18, Dublin 18, Dublin",D18ET26,14.088,33.2,14088,1992,Apartment,2,2,82.0 m²,B2,—,10/01/2025,"€425,000","€425,000","34 OAK HOUSE, CARRICKMINES GREEN, GLENAMUCK RD DUBLIN 18",10/01/2025,"34 OAK HOUSE, CARRICKMINES GREEN, GLENAMUCK RD DUBLIN 18",Dublin,"ï¿½425,000.00",No,No,Second-Hand Dwelling house /Apartment,
"58 Whatley Hall, Archerswood, Clonee Dublin 15, Dublin 15, Dublin",D15X866,27.036,29.816666666666666,27036,1789,Apartment,2,2,81.0 m²,—,—,10/01/2025,"€290,000","€305,000","58 WHATLEY HALL, ARCHERSWOOD, CLONEE DUBLIN 15",10/01/2025,"58 WHATLEY HALL, ARCHERSWOOD, CLONEE DUBLIN 15",Dublin,"ï¿½305,000.00",No,No,Second-Hand Dwelling house /Apartment,
"2 Morehampton Terrace, Donnybrook, Dublin 4, Dublin 4, Dublin",D04P0A3,3.834,14.45,3834,867,Terrace,3,2,134.0 m²,B2,—,10/01/2025,"€1,300,000","€1,300,000","2 MOREHAMPTON TERRACE, DONNYBROOK, DUBLIN 4",10/01/2025,"2 MOREHAMPTON TERRACE, DONNYBROOK, DUBLIN 4",Dublin,"ï¿½1,300,000.00",No,No,Second-Hand Dwelling house /Apartment,
"62 Ormond Avenue, Rush, County Dublin, Dublin",,28.286,33.35,28286,2001,End of Terrace,3,3,124.0 m²,—,—,10/01/2025,"€525,000","€453,744","62 ORMOND AVENUE, RUSH, COUNTY DUBLIN",10/01/2025,"62 ORMOND AVENUE, RUSH, COUNTY DUBLIN",Dublin,"ï¿½453,744.49",No,Yes,New Dwelling house /Apartment,
"50 Kincora Ave, Clontarf, Dublin 3, Dublin 3, Dublin",D03T6F9,4.552,13.383333333333333,4552,803,Semi-D,5,1,140.0 m²,E1,—,10/01/2025,"€800,000","€885,000","50 KINCORA AVE, CLONTARF, DUBLIN 3",10/01/2025,"50 KINCORA AVE, CLONTARF, DUBLIN 3",Dublin,"ï¿½885,000.00",No,No,Second-Hand Dwelling house /Apartment,
"61 Hampton Wood Park, St Margarets Rd, Finglas Dublin 11, Dublin 11, Dublin",D11XR80,14.729,20.616666666666667,14729,1237,Apartment,2,2,64.0 m²,C1,—,10/01/2025,"€259,000","€270,000","61 HAMPTON WOOD PARK, ST MARGARETS RD, FINGLAS DUBLIN 11",10/01/2025,"61 HAMPTON WOOD PARK, ST MARGARETS RD, FINGLAS DUBLIN 11",Dublin,"ï¿½270,000.00",No,No,Second-Hand Dwelling house /Apartment,
"10 The Haven, Malahide, Dublin, Dublin",K36E970,19.31,26.416666666666668,19310,1585,Terrace,3,3,108.0 m²,B3,—,10/01/2025,"€710,000","€805,000","10 THE HAVEN, MALAHIDE, DUBLIN",10/01/2025,"10 THE HAVEN, MALAHIDE, DUBLIN",Dublin,"ï¿½805,000.00",No,No,Second-Hand Dwelling house /Apartment,
"16 Herbert Park Mews, Eglinton Terrace, Donnybrook Dublin 4, Dublin 4, Dublin",D04FV32,4.456,16.283333333333335,4456,977,Apartment,2,1,55.0 m²,—,—,10/01/2025,"€399,950","€555,000","16 HERBERT PARK MEWS, EGLINTON TERRACE, DONNYBROOK DUBLIN 4",10/01/2025,"16 HERBERT PARK MEWS, EGLINTON TERRACE, DONNYBROOK DUBLIN 4",Dublin,"ï¿½555,000.00",No,No,Second-Hand Dwelling house /Apartment,
"6 Pakenham, Monkstown, Dublin, Dublin",A96YE10,11.286,28.383333333333333,11286,1703,Apartment,2,1,63.0 m²,C2,—,10/01/2025,"€425,000","€485,000","6 PAKENHAM, MONKSTOWN, DUBLIN",10/01/2025,"6 PAKENHAM, MONKSTOWN, DUBLIN",Dublin,"ï¿½485,000.00",No,No,Second-Hand Dwelling house /Apartment,
"47 Elmfield Walk, Clare Hall, Dublin 13, Dublin 13, Dublin",D13Y8K7,13.91,21.266666666666666,13910,1276,Semi-D,3,2,92.0 m²,D1,—,10/01/2025,"€425,000","€500,000","47 ELMFIELD WALK, CLARE HALL, DUBLIN 13",10/01/2025,"47 ELMFIELD WALK, CLARE HALL, DUBLIN 13",Dublin,"ï¿½500,000.00",No,No,Second-Hand Dwelling house /Apartment,
"1 Dun Emer Park, Dundrum, Dublin 16, Dublin 16, Dublin",D16XE09,9.831,28.266666666666666,9831,1696,Semi-D,5,2,140.0 m²,B2,—,10/01/2025,"€850,000","€1,060,000","1 DUN EMER PARK, DUNDRUM, DUBLIN 16",10/01/2025,"1 DUN EMER PARK, DUNDRUM, DUBLIN 16",Dublin,"ï¿½1,060,000.00",No,No,Second-Hand Dwelling house /Apartment,
"73 Casino Park, Malahide Rd, Dublin 3, Dublin 3, Dublin",D03TX24,3.82,11.583333333333334,3820,695,Terrace,2,1,82.0 m²,B2,—,10/01/2025,"€375,000","€430,000","73 CASINO PARK, MALAHIDE RD, DUBLIN 3",10/01/2025,"73 CASINO PARK, MALAHIDE RD, DUBLIN 3",Dublin,"ï¿½430,000.00",No,No,Second-Hand Dwelling house /Apartment,
"34 Rathlin Rd, Glasnevin, Dublin 9, Dublin 9, Dublin",D09HC66,4.622,13.666666666666666,4622,820,Terrace,2,1,71.2 m²,F,—,10/01/2025,"€495,000","€470,000","34 RATHLIN RD, GLASNEVIN, DUBLIN 9",10/01/2025,"34 RATHLIN RD, GLASNEVIN, DUBLIN 9",Dublin,"ï¿½470,000.00",No,No,Second-Hand Dwelling house /Apartment,
"39 Barons Hall Park, Balbriggan, Dublin, Dublin",K32CX30,33.454,29.483333333333334,33454,1769,Apartment,2,1,55.0 m²,—,—,10/01/2025,"€210,000","€220,000","39 BARONS HALL PARK, BALBRIGGAN, DUBLIN",10/01/2025,"39 BARONS HALL PARK, BALBRIGGAN, DUBLIN",Dublin,"ï¿½220,000.00",No,No,Second-Hand Dwelling house /Apartment,
